GuardiumVersion,OSName,OSVersion,DatabaseName,DatabaseVersion,Network traffic,Local traffic,Encrypted traffic,Shared Memory,Kerberos,Blocking,Redaction,UID Chain,Compression,Query Rewrite,Instance Discovery,Protocol,Notes
"('11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Cloudera'),('Cloudera 7.1'),Cloudera Navigator,,Cloudera Navigator,,Cloudera Navigator,,,,,,,NA,
"('11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Cloudera'),"('Cloudera 2.6', 'Cloudera 5.12', 'Cloudera 5.3', 'Cloudera 5.8')",Cloudera Navigator,,Cloudera Navigator,,Cloudera Navigator,,,,,,Yes,NA,
"('11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('CockroachDB'),('CockroachDB 20.1'),KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,Yes,NA,
('12'),('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('CockroachDB'),('CockroachDB 22.2'),KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,Yes,NA,
"('11.4', '11.5', '12')",('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Neo4j'),"('Neo4j 3.5', 'Neo4j 4.0', 'Neo4j 5.0')",Double proxy setting,Double proxy setting,Double Proxy setting,,,Yes,NA,,,,,,
"('11.2', '11.3')",('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Neo4j'),('Neo4j 3.5'),Double proxy setting,Double proxy setting,Double Proxy setting,,,Yes,NA,,,,,,
"('11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Neo4j'),"('Neo4j 3.5', 'Neo4j 4.0', 'Neo4j 5.0')",Double proxy setting,Double proxy setting,Double Proxy setting,,,Yes,NA,,,,,,
('12'),('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Neo4j'),('Neo4j 5.6'),Double proxy setting,Double proxy setting,Double Proxy setting,,,Yes,NA,,,,,,
"('11.2', '11.3')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Neo4j'),('Neo4j 3.5'),Double proxy setting,Double proxy setting,Double Proxy setting,,,Yes,NA,,,,,,
('12'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Neo4j'),('Neo4j 5.6'),Double proxy setting,Double proxy setting,Double Proxy setting,,,Yes,NA,,,,,,
('11.3'),('Red Hat'),('Red Hat 9'),('Neo4j'),('Neo4j 3.5'),Double proxy setting,Double proxy setting,Double Proxy setting,,,Yes,NA,,,,,,
('11.2'),('Red Hat'),('Red Hat 8'),('Neo4j'),('Neo4j 3.5'),Double proxy setting,Double proxy setting,Double Proxy setting,,,Yes,NA,KTAP,,,,,
('11.3'),('AWS'),(''),('S3'),(''),UC,,,,,,,,,,,,
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Greenplum'),"('Greenplum 4.3', 'Greenplum 5.15', 'Greenplum 5.17', 'Greenplum 5.19', 'Greenplum 5.7', 'Greenplum 6')",KTAP,KTAP,ATAP,,,KTAP ATAP Linux 2.6.36 and higher only,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.4', '11.5', '12')",('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Greenplum'),"('Greenplum 6.7', 'Greenplum 6.9', 'Greenplum 7.0')",KTAP,KTAP,ATAP,,,KTAP ATAP Linux 2.6.36 and higher only,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.4', '11.5', '12')",('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Greenplum'),('Greenplum 6.10'),KTAP,KTAP,ATAP,,,KTAP ATAP Linux 2.6.36 and higher only,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
('11.3'),('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Greenplum'),"('Greenplum 6.7', 'Greenplum 6.9')",KTAP,KTAP,ATAP,,,KTAP ATAP Linux 2.6.36 and higher only,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 9'),('Greenplum'),"('Greenplum 4.3', 'Greenplum 5.15', 'Greenplum 5.17', 'Greenplum 5.19', 'Greenplum 5.7', 'Greenplum 6')",KTAP,KTAP,ATAP,,,KTAP ATAP Linux 2.6.36 and higher only,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
('11.5'),('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6')",('Greenplum'),('Greenplum 6.19.3'),KTAP,KTAP,ATAP,,,KTAP ATAP Linux 2.6.36 and higher only,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 6'),('Greenplum'),('Greenplum 4.3'),KTAP,KTAP,ATAP,,,KTAP ATAP Linux 2.6.36 and higher only,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 6'),('Greenplum'),('Greenplum 5.7'),KTAP,KTAP,ATAP,,,KTAP ATAP Linux 2.6.36 and higher only,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Greenplum'),"('Greenplum 4.3', 'Greenplum 5.15', 'Greenplum 5.17', 'Greenplum 5.19', 'Greenplum 5.7', 'Greenplum 6')",KTAP,KTAP,ATAP,,,KTAP ATAP Linux 2.6.36 and higher only,KTAP,KTAP,,,,NA,
"('11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Greenplum'),"('Greenplum 6.10', 'Greenplum 6.7', 'Greenplum 6.9', 'Greenplum 7.0')",KTAP,KTAP,ATAP,,,KTAP ATAP Linux 2.6.36 and higher only,KTAP,KTAP,,,,NA,
('11.3'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Greenplum'),"('Greenplum 6.7', 'Greenplum 6.9')",KTAP,KTAP,ATAP,,,KTAP ATAP Linux 2.6.36 and higher only,KTAP,KTAP,,,,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Oracle RAC'),"('Oracle RAC 11gR2', 'Oracle RAC 12.1', 'Oracle RAC 12.2', 'Oracle RAC 18c', 'Oracle RAC 19c')",KTAP,KTAP,ATAP ASO SSL,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE Oracle Express XE is not supported
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 6'),('Oracle RAC'),"('Oracle RAC 11gR2', 'Oracle RAC 12.1', 'Oracle RAC 12.2', 'Oracle RAC 18c')",KTAP,KTAP,ATAP ASO SSL,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE Oracle Express XE is not supported
"('11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 9'),('Oracle RAC'),"('Oracle RAC 11gR2', 'Oracle RAC 12.1', 'Oracle RAC 12.2', 'Oracle RAC 18c', 'Oracle RAC 19c')",KTAP,KTAP,ATAP ASO SSL,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE Oracle Express XE is not supported
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('Oracle RAC'),"('Oracle RAC 11gR2', 'Oracle RAC 12.1', 'Oracle RAC 12.2', 'Oracle RAC 18c', 'Oracle RAC 19c')",KTAP,KTAP,ATAP ASO SSL,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,SLES 11 PPC64 Big Endian system only Oracle Express XE is not supported
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('Oracle RAC'),"('Oracle RAC 11gR2', 'Oracle RAC 12.1', 'Oracle RAC 12.2', 'Oracle RAC 18c', 'Oracle RAC 19c')",KTAP,KTAP,ATAP ASO SSL,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,SLES 12 PPC64LE Little Endian system only Oracle Express XE is not supported
"('11.2', '11.3', '11.4', '11.5', '12')",('AIX'),"('AIX 7.1', 'AIX 7.2')",('Oracle RAC'),"('Oracle RAC 11gR2', 'Oracle RAC 12.1', 'Oracle RAC 12.2', 'Oracle RAC 18c', 'Oracle RAC 19c')",KTAP,KTAP,ATAP ASO SSL,,,KTAP ATAP,KTAP,KTAP,,,Yes,NA,
"('11.5', '12')",('AIX'),('AIX 7.3'),('Oracle RAC'),"('Oracle RAC 11gR2', 'Oracle RAC 12.1', 'Oracle RAC 12.2', 'Oracle RAC 18c', 'Oracle RAC 19c')",KTAP,KTAP,ATAP ASO SSL,,,KTAP ATAP,KTAP,KTAP,,,Yes,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Oracle RAC'),"('Oracle RAC 11gR2', 'Oracle RAC 12.1', 'Oracle RAC 12.2', 'Oracle RAC 18c', 'Oracle RAC 19c')",KTAP,KTAP,ATAP ASO SSL,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,
('11.4'),('Red Hat'),('Red Hat 7.3'),('Oracle RAC'),('Oracle RAC 19c'),KTAP,KTAP,ATAP ASO SSL,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('Solaris'),"('Solaris 10', 'Solaris 11.2', 'Solaris 11.3')",('Oracle RAC'),"('Oracle RAC 11gR2', 'Oracle RAC 12.1', 'Oracle RAC 12.2', 'Oracle RAC 18c', 'Oracle RAC 19c')",KTAP,KTAP,ATAP ASO SSL,,,KTAP ATAP,KTAP,KTAP,,,Yes,NA,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic Oracle Express XE is not supported
"('11.2', '11.3', '11.4', '11.5', '12')",('Solaris'),('Solaris 11.4'),('Oracle RAC'),"('Oracle RAC 11gR2', 'Oracle RAC 12.1', 'Oracle RAC 12.2', 'Oracle RAC 18c', 'Oracle RAC 19c')",KTAP,KTAP,ATAP ASO SSL,,,KTAP ATAP,KTAP,KTAP,,,Yes,NA,With V11.0 Stap. Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic Oracle Express XE is not supported
"('11.2', '11.3', '11.4', '11.5', '12')",('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('Oracle RAC'),"('Oracle RAC 11gR2', 'Oracle RAC 12.1', 'Oracle RAC 12.2', 'Oracle RAC 18c', 'Oracle RAC 19c')",STAP,STAP,STAP ASO,NA,,STAP,STAP,NA,NA,,STAP,TCP NMP BEQ,Oracle SSL is not supported for Windows STAP Oracle Express XE is not supported
('11.3'),('Windows Server'),('Windows Server 2022'),('Oracle RAC'),"('Oracle RAC 11gR2', 'Oracle RAC 12.1', 'Oracle RAC 12.2', 'Oracle RAC 18c', 'Oracle RAC 19c')",STAP,STAP,STAP ASO,NA,,STAP,STAP,NA,NA,,STAP,TCP NMP BEQ,Oracle SSL is not supported for Windows STAP Oracle Express XE is not supported
('11.2'),('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('Oracle RAC'),('Oracle RAC 19c'),STAP,STAP,STAP ASO,NA,,STAP,STAP,KTAP,NA,,STAP,TCP NMP BEQ,Oracle SSL is not supported for Windows STAP Oracle Express XE is not supported
"('11.2', '11.3', '11.4', '11.5', '12')",('CentOS'),('CentOS 6x'),('DB2 Purescale'),('DB2 Purescale 10.1'),DB2 Exit KTAP,Teradata Exit KTAP,DB2 Exit,DB2 Exit ATAP,,DB2 Exit KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,DB2 Exit KTAP,KTAP,KTAP,Yes,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('CentOS'),('CentOS 7x'),('DB2 Purescale'),('DB2 Purescale 10.1'),DB2 Exit KTAP,KTAP,DB2 Exit,DB2 Exit ATAP,,DB2 Exit KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,DB2 Exit KTAP,KTAP,KTAP,Yes,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('DB2 Purescale'),"('DB2 Purescale 10.5', 'DB2 Purescale 11', 'DB2 Purescale 9.7', 'DB2 Purescale 9.8')",DB2 Exit KTAP,,DB2 Exit,DB2 Exit ATAP,,DB2 Exit KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,DB2 Exit KTAP,KTAP,KTAP,Yes,NA,
"('11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Couch'),('Couch 2.1'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3')",('Couch'),"('Couch 2.3', 'Couch 3')",KTAP,KTAP,,,,KTAP,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3')",('Couch'),('Couch 2.3'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
('11.2'),('Red Hat'),"('Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Couch'),('Couch 2.1'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Couch'),"('Couch 2.1', 'Couch 2.3', 'Couch 3')",KTAP,KTAP,,,,KTAP,KTAP,KTAP,,,,NA,
"('11.2', '11.3')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Couch'),('Couch 2.3'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,,,,NA,
('11.3'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Couch'),('Couch 2.1'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,,,,NA,
"('11.3', '11.4', '11.5', '12')",('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('Couch'),('Couch 2.1'),STAP,STAP,,NA,,STAP,STAP,NA,NA,,STAP,TCP,
('11.3'),('Windows Server'),('Windows Server 2022'),('Couch'),"('Couch 2.1', 'Couch 3.2')",STAP,STAP,,NA,,STAP,STAP,NA,NA,,STAP,TCP,
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Informix'),('Informix 11.7'),KTAP,KTAP,,ATAP,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3', '11.4', '11.5', '12')",('Zlinux'),"('Zlinux Red Hat 6', 'Zlinux Red Hat 7', 'Zlinux Red Hat 7.1', 'Zlinux Red Hat 7.2', 'Zlinux Red Hat 7.3', 'Zlinux Red Hat 7.4', 'Zlinux Red Hat 7.5', 'Zlinux Red Hat 7.6', 'Zlinux Red Hat 7.7', 'Zlinux Red Hat 7.8', 'Zlinux Red Hat 7.9', 'Zlinux Red Hat 8')",('Informix'),('Informix 11.7'),KTAP,KTAP,,ATAP,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 9'),('Informix'),('Informix 11.7'),KTAP,KTAP,,ATAP,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3')",('Zlinux'),('Zlinux Red Hat 5'),('Informix'),('Informix 11.7'),KTAP,KTAP,,ATAP,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('Informix'),('Informix 11.7'),KTAP,KTAP,,ATAP,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,Yes,NA,SLES 11 PPC64 Big Endian system only
"('11.2', '11.3', '11.4', '11.5', '12')",('Zlinux'),('Zlinux Suse 11  32bit 64bit'),('Informix'),('Informix 11.7'),KTAP,KTAP,,ATAP,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,Yes,NA,SLES 11 PPC64 Big Endian system only
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('Informix'),('Informix 11.7'),KTAP,KTAP,,ATAP,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,Yes,NA,SLES 12 PPC64LE Little Endian system only
"('11.2', '11.3', '11.4', '11.5', '12')",('Zlinux'),"('Zlinux Suse 12  64bit', 'Zlinux Suse 15  64bit')",('Informix'),('Informix 11.7'),KTAP,KTAP,,ATAP,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,Yes,NA,SLES 12 PPC64LE Little Endian system only
"('11.2', '11.3', '11.4', '11.5', '12')",('Solaris'),('Solaris 11.4'),('Informix'),('Informix 11.7'),KTAP,KTAP,,KTAP,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,With V11.0 Stap
"('11.2', '11.3', '11.4', '11.5', '12')",('Solaris'),"('Solaris 10', 'Solaris 11.2', 'Solaris 11.3')",('Informix'),('Informix 11.7'),KTAP,KTAP,,KTAP,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('AIX'),"('AIX 7.1', 'AIX 7.2')",('Informix'),('Informix 11.7'),KTAP,KTAP,,KTAP,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('HPUX'),"('HPUX 11.23 PARISC 11.23 IA64', 'HPUX 11.31 PARISC 11.31 IA64')",('Informix'),('Informix 11.7'),KTAP,KTAP,,KTAP,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,
"('11.5', '12')",('AIX'),('AIX 7.3'),('Informix'),('Informix 11.7'),KTAP,KTAP,,KTAP,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('Debian'),"('Debian 10', 'Debian 11', 'Debian 9.3', 'Debian 9.4')",('Informix'),('Informix 11.7'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04')",('Informix'),('Informix 11.7'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('Zlinux'),('Zlinux Ubuntu 18.0'),('Informix'),('Informix 11.7'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
('11.3'),('Ubuntu'),('Ubuntu 20.04'),('Informix'),('Informix 11.7'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
"('11.2', '11.3')",('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('Informix'),"('Informix 11.7', 'Informix 12.1', 'Informix 14.1')",STAP,STAP,,NA,,STAP,STAP,NA,NA,,STAP,TCP,
"('11.2', '11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Informix'),('Informix 11.7'),KTAP,KTAP,,ATAP,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,Yes,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Informix'),"('Informix 12.1', 'Informix 14.1')",Informix Exit KTAP,Informix Exit KTAP,Informix Exit,Informix Exit ATAP,,Informix Exit KTAP ATAP ATAP with Linux 2.6.36 and higher only,Informix Exit KTAP,Informix Exit KTAP,KTAP,,Yes,NA,Informix Exit supported with 12.10 Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3', '11.4', '11.5', '12')",('Zlinux'),"('Zlinux Red Hat 6', 'Zlinux Red Hat 7', 'Zlinux Red Hat 7.1', 'Zlinux Red Hat 7.2', 'Zlinux Red Hat 7.3', 'Zlinux Red Hat 7.4', 'Zlinux Red Hat 7.5', 'Zlinux Red Hat 7.6', 'Zlinux Red Hat 7.7', 'Zlinux Red Hat 7.8', 'Zlinux Red Hat 7.9', 'Zlinux Red Hat 8')",('Informix'),"('Informix 12.1', 'Informix 14.1')",Informix Exit KTAP,Informix Exit KTAP,Informix Exit,Informix Exit ATAP,,Informix Exit KTAP ATAP ATAP with Linux 2.6.36 and higher only,Informix Exit KTAP,Informix Exit KTAP,KTAP,,Yes,NA,Informix Exit supported with 12.10 Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 9'),('Informix'),"('Informix 12.1', 'Informix 14.1')",Informix Exit KTAP,Informix Exit KTAP,Informix Exit,Informix Exit ATAP,,Informix Exit KTAP ATAP ATAP with Linux 2.6.36 and higher only,Informix Exit KTAP,Informix Exit KTAP,KTAP,,Yes,NA,Informix Exit supported with 12.10 Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3')",('Zlinux'),('Zlinux Red Hat 5'),('Informix'),"('Informix 12.1', 'Informix 14.1')",Informix Exit KTAP,Informix Exit KTAP,Informix Exit,Informix Exit ATAP,,Informix Exit KTAP ATAP ATAP with Linux 2.6.36 and higher only,Informix Exit KTAP,Informix Exit KTAP,KTAP,,Yes,NA,Informix Exit supported with 12.10 Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3', '11.4', '11.5', '12')",('Solaris'),"('Solaris 10', 'Solaris 11.2', 'Solaris 11.3')",('Informix'),('Informix 12.1'),Informix Exit KTAP,Informix Exit KTAP,Informix Exit,Informix Exit KTAP,,Informix Exit KTAP,Informix Exit KTAP,Informix Exit KTAP,KTAP,,Yes,NA,Informix Exit supported with 12.10
"('11.2', '11.3', '11.4', '11.5', '12')",('AIX'),"('AIX 7.1', 'AIX 7.2')",('Informix'),('Informix 12.1'),Informix Exit KTAP,Informix Exit KTAP,Informix Exit,Informix Exit KTAP,,Informix Exit KTAP,Informix Exit KTAP,Informix Exit KTAP,KTAP,,Yes,NA,Informix Exit supported with 12.10
"('11.2', '11.3', '11.4', '11.5', '12')",('HPUX'),"('HPUX 11.23 PARISC 11.23 IA64', 'HPUX 11.31 PARISC 11.31 IA64')",('Informix'),('Informix 12.1'),Informix Exit KTAP,Informix Exit KTAP,Informix Exit,Informix Exit KTAP,,Informix Exit KTAP,Informix Exit KTAP,Informix Exit KTAP,KTAP,,Yes,NA,Informix Exit supported with 12.10
