GuardiumVersion,OSName,OSVersion,DatabaseName,DatabaseVersion,Network traffic,Local traffic,Encrypted traffic,Shared Memory,Kerberos,Blocking,Redaction,UID Chain,Compression,Query Rewrite,Instance Discovery,Protocol,Notes
"('11', '11.1', '11.2', '11.3', '11.4')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9')",('Oracle'),('Oracle 11gR2'),K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE); Oracle Express (XE) is not supported
"('11', '11.1', '11.2', '11.3', '11.4')",('Zlinux'),"('Zlinux Red Hat 6', 'Zlinux Red Hat 7', 'Zlinux Red Hat 7.1', 'Zlinux Red Hat 7.2', 'Zlinux Red Hat 7.3', 'Zlinux Red Hat 7.4', 'Zlinux Red Hat 7.5', 'Zlinux Red Hat 7.6', 'Zlinux Red Hat 7.7', 'Zlinux Red Hat 7.8', 'Zlinux Red Hat 7.9')",('Oracle'),('Oracle 11gR2'),K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE); Oracle Express (XE) is not supported
('11.4'),('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Oracle'),"('Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE); Oracle Express (XE) is not supported
('11.4'),('Zlinux'),"('Zlinux Red Hat 7', 'Zlinux Red Hat 7.1', 'Zlinux Red Hat 7.2', 'Zlinux Red Hat 7.3', 'Zlinux Red Hat 7.4', 'Zlinux Red Hat 7.5', 'Zlinux Red Hat 7.6', 'Zlinux Red Hat 7.7', 'Zlinux Red Hat 7.8', 'Zlinux Red Hat 7.9', 'Zlinux Red Hat 8')",('Oracle'),"('Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE); Oracle Express (XE) is not supported
"('11.1', '11.2', '11.3', '11.4')",('Red Hat'),('Red Hat 8'),('Oracle'),('Oracle 11gR2'),K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE); Oracle Express (XE) is not supported
"('11.1', '11.2', '11.3', '11.4')",('Zlinux'),('Zlinux Red Hat 8'),('Oracle'),('Oracle 11gR2'),K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE); Oracle Express (XE) is not supported
('11.4'),('Red Hat'),('Red Hat 6'),('Oracle'),"('Oracle 12.2', 'Oracle 18c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE); Oracle Express (XE) is not supported
('11.4'),('Zlinux'),('Zlinux Red Hat 6'),('Oracle'),"('Oracle 12.2', 'Oracle 18c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE); Oracle Express (XE) is not supported
"('11', '11.1', '11.2', '11.3')",('Suse'),"('Suse 11 (32 bit & 64 bit)')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1', 'Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,null,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  SLES 11 PPC64 (Big Endian system only): Oracle Express (XE) is not supported
"('11', '11.1', '11.2', '11.3')",('Zlinux'),"('Zlinux Suse 11 (32 bit & 64 bit)')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1', 'Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,null,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  SLES 11 PPC64 (Big Endian system only): Oracle Express (XE) is not supported
('11.4'),('Suse'),"('Suse 11 (32 bit & 64 bit)')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,null,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  SLES 11 PPC64 (Big Endian system only): Oracle Express (XE) is not supported
('11.4'),('Zlinux'),"('Zlinux Suse 11 (32 bit & 64 bit)')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,null,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  SLES 11 PPC64 (Big Endian system only): Oracle Express (XE) is not supported
"('11', '11.1', '11.2', '11.3')",('AIX'),"('AIX 6.1', 'AIX 7.1', 'AIX 7.2')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1', 'Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,null,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
"('11', '11.1')",('Solaris'),"('Solaris 10', 'Solaris 11.1', 'Solaris 11.2', 'Solaris 11.3')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1', 'Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,null,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
"('11.2', '11.3')",('Solaris'),"('Solaris 11.2', 'Solaris 11.3')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1', 'Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,null,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
"('11.2', '11.3')",('Solaris'),('Solaris 10'),('Oracle'),"('Oracle 11gR2', 'Oracle 12.1', 'Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,null,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
('11.4'),('AIX'),"('AIX 7.1', 'AIX 7.2')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,null,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
('11.4'),('Solaris'),"('Solaris 11.2', 'Solaris 11.3')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,null,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
('11.4'),('Solaris'),('Solaris 10'),('Oracle'),"('Oracle 11gR2', 'Oracle 12.1')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,null,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
"('11', '11.1', '11.2', '11.3')",('Windows Server'),"('Windows Server 2012', 'Windows Server 2012 R2', 'Windows Server 2016', 'Windows Server 2019')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1', 'Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",S-TAP,S-TAP,S-TAP (ASO),N/A,null,S-TAP,S-TAP,N/A,N/A,null,S-TAP,"TCP, NMP, BEQ",Oracle SSL is not supported for Windows S-TAP; Oracle Express (XE) is not supported
('11.4'),('Windows Server'),"('Windows Server 2012', 'Windows Server 2012 R2', 'Windows Server 2016', 'Windows Server 2019')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1')",S-TAP,S-TAP,S-TAP (ASO),N/A,null,S-TAP,S-TAP,N/A,N/A,null,S-TAP,"TCP, NMP, BEQ",Oracle SSL is not supported for Windows S-TAP; Oracle Express (XE) is not supported
"('11', '11.1', '11.2', '11.3')",('HP-UX'),"('HP-UX 11.23 PA-RISC, 11.23 IA-64', 'HP-UX 11.31 PA-RISC, 11.31 IA-64')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1', 'Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,A-TAP (ASO),null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,null,Yes,N/A,SSL encryption supported excluding HP-UX; Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
"('11', '11.1')",('HP-UX'),('HP-UX 11.11 PA-RISC'),('Oracle'),"('Oracle 11gR2', 'Oracle 12.1', 'Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,A-TAP (ASO),null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,null,Yes,N/A,SSL encryption supported excluding HP-UX; Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
"('11.2', '11.3')",('HP-UX'),('HP-UX 11.21 PA-RISC'),('Oracle'),"('Oracle 11gR2', 'Oracle 12.1', 'Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,A-TAP (ASO),null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,null,Yes,N/A,SSL encryption supported excluding HP-UX; Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
('11.4'),('HP-UX'),"('HP-UX 11.21 PA-RISC', 'HP-UX 11.23 PA-RISC, 11.23 IA-64', 'HP-UX 11.31 PA-RISC, 11.31 IA-64')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1')",K-TAP,K-TAP,A-TAP (ASO),null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,null,Yes,N/A,SSL encryption supported excluding HP-UX; Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
"('11', '11.1', '11.2', '11.3')",('Solaris'),('Solaris 11.4'),('Oracle'),"('Oracle 11gR2', 'Oracle 12.1', 'Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,null,Yes,N/A,With V11.0 Stap. Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
('11.4'),('Solaris'),('Solaris 11.4'),('Oracle'),"('Oracle 11gR2', 'Oracle 12.1')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,null,Yes,N/A,With V11.0 Stap. Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
"('11', '11.1', '11.2', '11.3')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1', 'Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,null,Yes,N/A,null
('11.4'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Oracle'),"('Oracle 11gR2', 'Oracle 12.1')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,null,Yes,N/A,null
('11.4'),('Suse'),"('Suse 12 (64 bit)', 'Suse 15 (64 bit)')",('Oracle'),"('Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffi; SLES 12 PPC64LE (Little Endian system only); Oracle Express (XE) is not supported
('11.4'),('Zlinux'),"('Zlinux Suse 12 (64 bit)', 'Zlinux Suse 15 (64 bit)')",('Oracle'),"('Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffi; SLES 12 PPC64LE (Little Endian system only); Oracle Express (XE) is not supported
('11.4'),('Suse'),"('Suse 11 (32 bit & 64 bit)')",('Oracle'),"('Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  SLES 11 PPC64 (Big Endian system only): Oracle Express (XE) is not supported
('11.4'),('Zlinux'),"('Zlinux Suse 11 (32 bit & 64 bit)')",('Oracle'),"('Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic;  SLES 11 PPC64 (Big Endian system only): Oracle Express (XE) is not supported
('11.4'),('Solaris'),"('Solaris 10', 'Solaris 11.2', 'Solaris 11.3')",('Oracle'),"('Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
('11.4'),('AIX'),"('AIX 7.1', 'AIX 7.2')",('Oracle'),"('Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,K-TAP,Yes,N/A,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
('11.4'),('Windows Server'),"('Windows Server 2012', 'Windows Server 2012 R2', 'Windows Server 2016', 'Windows Server 2019')",('Oracle'),"('Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",S-TAP,S-TAP,S-TAP (ASO),N/A,null,S-TAP,S-TAP,N/A,N/A,S-TAP,S-TAP,"TCP, NMP, BEQ",Oracle SSL is not supported for Windows S-TAP; Oracle Express (XE) is not supported
('11.4'),('HP-UX'),"('HP-UX 11.21 PA-RISC', 'HP-UX 11.23 PA-RISC, 11.23 IA-64', 'HP-UX 11.31 PA-RISC, 11.31 IA-64')",('Oracle'),"('Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,A-TAP (ASO),null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,K-TAP,Yes,N/A,SSL encryption supported excluding HP-UX; Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
('11.4'),('Solaris'),('Solaris 11.4'),('Oracle'),"('Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,null,"K-TAP, A-TAP",K-TAP,K-TAP,null,K-TAP,Yes,N/A,With V11.0 Stap. Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic; Oracle Express (XE) is not supported
('11.4'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Oracle'),"('Oracle 12.2', 'Oracle 18c', 'Oracle 19c')",K-TAP,K-TAP,"A-TAP (ASO, SSL)",null,K-TAP,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,null,K-TAP,Yes,N/A,null
"('11', '11.1', '11.2', '11.3', '11.4')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9')",('Netezza'),"('Netezza 6.02', 'Netezza 7', 'Netezza 7.1', 'Netezza 7.2')",K-TAP,null,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,Yes,N/A,Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11', '11.1')",('Red Hat'),"('Red Hat 4', 'Red Hat 5')",('Netezza'),"('Netezza 6.02', 'Netezza 7', 'Netezza 7.1', 'Netezza 7.2')",K-TAP,null,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,Yes,N/A,Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3', '11.4')",('Red Hat'),('Red Hat 8'),('Netezza'),"('Netezza 6.02', 'Netezza 7', 'Netezza 7.1', 'Netezza 7.2')",K-TAP,null,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,Yes,N/A,Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Red Hat'),('Red Hat 5'),('Netezza'),"('Netezza 6.02', 'Netezza 7', 'Netezza 7.1', 'Netezza 7.2')",K-TAP,null,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,Yes,N/A,Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11', '11.1', '11.2', '11.3', '11.4')",('Suse'),"('Suse 11 (32 bit & 64 bit)')",('Netezza'),"('Netezza 6.02', 'Netezza 7', 'Netezza 7.1', 'Netezza 7.2')",K-TAP,null,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,Yes,N/A,SLES 11 PPC64 (Big Endian system only)
"('11', '11.1', '11.2', '11.3', '11.4')",('Suse'),"('Suse 12 (64 bit)', 'Suse 15 (64 bit)')",('Netezza'),"('Netezza 6.02', 'Netezza 7', 'Netezza 7.1', 'Netezza 7.2')",K-TAP,null,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,Yes,N/A,SLES 12 PPC64LE (Little Endian system only)
"('11', '11.1', '11.2', '11.3', '11.4')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Netezza'),"('Netezza 6.02', 'Netezza 7', 'Netezza 7.1', 'Netezza 7.2')",K-TAP,null,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,Yes,N/A,null
('11.4'),('Red Hat'),('null'),('HDFS'),('HDFS 3.1'),UC,null,null,null,null,null,null,null,null,null,null,null,null
"('11', '11.1', '11.2', '11.3')",('AIX'),"('AIX 6.1', 'AIX 7.1', 'AIX 7.2')",('Informix'),('Informix 12.1'),"Informix Exit, K-TAP","Informix Exit, K-TAP",Informix Exit,"Informix Exit, K-TAP",null,"Informix Exit, K-TAP","Informix Exit, K-TAP","Informix Exit, K-TAP",K-TAP,null,Yes,N/A,Informix Exit supported with 12.10
"('11', '11.1', '11.2', '11.3', '11.4')",('HP-UX'),"('HP-UX 11.23 PA-RISC, 11.23 IA-64', 'HP-UX 11.31 PA-RISC, 11.31 IA-64')",('Informix'),('Informix 12.1'),"Informix Exit, K-TAP","Informix Exit, K-TAP",Informix Exit,"Informix Exit, K-TAP",null,"Informix Exit, K-TAP","Informix Exit, K-TAP","Informix Exit, K-TAP",K-TAP,null,Yes,N/A,Informix Exit supported with 12.10
"('11', '11.1', '11.2', '11.3', '11.4')",('Solaris'),"('Solaris 11.2', 'Solaris 11.3')",('Informix'),('Informix 12.1'),"Informix Exit, K-TAP","Informix Exit, K-TAP",Informix Exit,"Informix Exit, K-TAP",null,"Informix Exit, K-TAP","Informix Exit, K-TAP","Informix Exit, K-TAP",K-TAP,null,Yes,N/A,Informix Exit supported with 12.10
"('11', '11.1', '11.2', '11.3', '11.4')",('Solaris'),('Solaris 10'),('Informix'),('Informix 12.1'),"Informix Exit, K-TAP","Informix Exit, K-TAP",Informix Exit,"Informix Exit, K-TAP",null,"Informix Exit, K-TAP","Informix Exit, K-TAP","Informix Exit, K-TAP",K-TAP,null,Yes,N/A,Informix Exit supported with 12.10
('11.1'),('Solaris'),"('Solaris 10', 'Solaris 11.1', 'Solaris 11.2', 'Solaris 11.3')",('Informix'),('Informix 14.1'),"Informix Exit, K-TAP","Informix Exit, K-TAP",Informix Exit,"Informix Exit, K-TAP",null,"Informix Exit, K-TAP","Informix Exit, K-TAP","Informix Exit, K-TAP",K-TAP,null,Yes,N/A,Informix Exit supported with 12.10
('11.1'),('AIX'),"('AIX 6.1', 'AIX 7.1', 'AIX 7.2')",('Informix'),('Informix 14.1'),"Informix Exit, K-TAP","Informix Exit, K-TAP",Informix Exit,"Informix Exit, K-TAP",null,"Informix Exit, K-TAP","Informix Exit, K-TAP","Informix Exit, K-TAP",K-TAP,null,Yes,N/A,Informix Exit supported with 12.10
"('11.2', '11.3', '11.4')",('HP-UX'),('HP-UX 11.21 PA-RISC'),('Informix'),('Informix 12.1'),"Informix Exit, K-TAP","Informix Exit, K-TAP",Informix Exit,"Informix Exit, K-TAP",null,"Informix Exit, K-TAP","Informix Exit, K-TAP","Informix Exit, K-TAP",K-TAP,null,Yes,N/A,Informix Exit supported with 12.10
"('11', '11.1')",('HP-UX'),('HP-UX 11.11 PA-RISC'),('Informix'),('Informix 12.1'),"Informix Exit, K-TAP","Informix Exit, K-TAP",Informix Exit,"Informix Exit, K-TAP",null,"Informix Exit, K-TAP","Informix Exit, K-TAP","Informix Exit, K-TAP",K-TAP,null,Yes,N/A,Informix Exit supported with 12.10
"('11', '11.1')",('Solaris'),('Solaris 11.1'),('Informix'),('Informix 12.1'),"Informix Exit, K-TAP","Informix Exit, K-TAP",Informix Exit,"Informix Exit, K-TAP",null,"Informix Exit, K-TAP","Informix Exit, K-TAP","Informix Exit, K-TAP",K-TAP,null,Yes,N/A,Informix Exit supported with 12.10
('11.1'),('HP-UX'),"('HP-UX 11.23 PA-RISC, 11.23 IA-64', 'HP-UX 11.31 PA-RISC, 11.31 IA-64')",('Informix'),('Informix 14.1'),"Informix Exit, K-TAP","Informix Exit, K-TAP",Informix Exit,"Informix Exit, K-TAP",null,"Informix Exit, K-TAP","Informix Exit, K-TAP","Informix Exit, K-TAP",K-TAP,null,Yes,N/A,Informix Exit supported with 12.10
('11.4'),('AIX'),"('AIX 7.1', 'AIX 7.2')",('Informix'),('Informix 12.1'),"Informix Exit, K-TAP","Informix Exit, K-TAP",Informix Exit,"Informix Exit, K-TAP",null,"Informix Exit, K-TAP","Informix Exit, K-TAP","Informix Exit, K-TAP",K-TAP,null,Yes,N/A,Informix Exit supported with 12.10
('11.1'),('HP-UX'),('HP-UX 11.11 PA-RISC'),('Informix'),('Informix 14.1'),"Informix Exit, K-TAP","Informix Exit, K-TAP",Informix Exit,"Informix Exit, K-TAP",null,"Informix Exit, K-TAP","Informix Exit, K-TAP","Informix Exit, K-TAP",K-TAP,null,Yes,N/A,Informix Exit supported with 12.10
('11'),('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04', 'Ubuntu 18.0')",('Informix'),('Informix 12.1'),K-TAP,K-TAP,null,A-TAP,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,K-TAP,null,null,N/A,Informix Exit supported with 12.10
('11'),('Zlinux'),('Zlinux Ubuntu 18.0'),('Informix'),('Informix 12.1'),K-TAP,K-TAP,null,A-TAP,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,K-TAP,K-TAP,null,null,N/A,Informix Exit supported with 12.10
"('11.1', '11.2', '11.3', '11.4')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Informix'),"('Informix 12.1', 'Informix 14.1')","Informix Exit, K-TAP","Informix Exit, K-TAP",Informix Exit,"Informix Exit, A-TAP",null,"Informix Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)","Informix Exit, K-TAP","Informix Exit, K-TAP",K-TAP,null,Yes,N/A,Informix Exit supported with 12.10; Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
